,track_id,n_frames_present,frame1,framef,mean_dn,std_dn,mean_dist,completeness,gap
1722,1880,2,311,312,7102.8017578125,19.09326415996879,1.9525624189766635,1.0,0
1723,523,2,76,77,7097.61328125,40.3306362843753,2.1213203435596424,1.0,0
1724,761,1,121,121,7092.388671875,,,1.0,0
1725,1334,1,209,209,7089.93798828125,,,1.0,0
1726,1902,1,316,316,7088.37353515625,,,1.0,0
1727,1690,2,277,278,7060.496826171875,886.0645280148033,1.7029386365926527,1.0,0
1728,268,1,39,39,7060.37890625,,,1.0,0
1729,983,1,147,147,7059.27783203125,,,1.0,0
1730,1691,3,277,279,7048.134765625,325.6998904998403,1.9561389743524278,1.0,0
1731,1495,1,243,243,7046.6005859375,,,1.0,0
1732,1318,2,205,206,7046.164306640625,504.5866343703549,2.5,1.0,0
1733,1961,1,324,324,7000.17822265625,,,1.0,0
1734,281,1,41,41,6988.6083984375,,,1.0,0
1735,256,1,36,36,6988.57763671875,,,1.0,0
1736,1573,2,257,258,6961.03662109375,356.2015883528933,1.4142135623730951,1.0,0
1737,2033,1,334,334,6949.07568359375,,,1.0,0
1738,1604,13,263,275,6943.326697716346,609.9628190896459,1.8136379266029496,1.0,0
1739,1614,1,264,264,6935.052734375,,,1.0,0
1740,1373,3,218,220,6934.2080078125,998.8261952813237,1.8027756377319946,1.0,0
1741,1352,4,213,216,6923.6920166015625,162.62332055271435,2.1541183940960305,1.0,0
1742,1944,2,322,323,6913.1689453125,112.37749762724486,1.9525624189766635,1.0,0
1743,2002,12,330,341,6903.7257893880205,522.3152145075458,1.9723032602322184,1.0,0
1744,897,1,133,133,6897.86962890625,,,1.0,0
1745,1021,1,154,154,6896.4541015625,,,1.0,0
1746,716,3,112,114,6880.593912760417,821.8114692661121,2.1790810527840447,1.0,0
1747,1844,2,304,305,6875.49951171875,47.206973517828075,2.9154759474226504,1.0,0
1748,1428,1,230,230,6839.625,,,1.0,0
1749,564,1,84,84,6807.298828125,,,1.0,0
1750,525,4,77,80,6799.5809326171875,769.184974904148,1.673254945945695,1.0,0
1751,1439,1,232,232,6794.06689453125,,,1.0,0
1752,1669,1,272,272,6791.033203125,,,1.0,0
1753,1274,8,198,205,6786.695373535156,478.36088255341235,2.279061501254548,1.0,0
1754,1387,28,221,248,6782.565534319197,671.1423443808092,1.6422979219254705,1.0,0
1755,793,3,125,127,6779.36083984375,851.7723895774161,1.8027756377319946,1.0,0
1756,21,52,0,51,6764.067138671875,1163.6576448697203,1.51010462171444,1.0,0
1757,940,80,140,219,6750.346044921875,674.7402974958453,1.6580020101665691,1.0,0
1758,1253,2,194,195,6746.073974609375,305.24605120062074,2.1095023109728612,1.0,0
1759,1147,1,176,176,6742.265625,,,1.0,0
1760,1009,1,151,151,6742.20556640625,,,1.0,0
1761,1195,1,184,184,6738.1181640625,,,1.0,0
1762,1719,4,282,285,6714.255615234375,730.3627926961738,2.270608402884403,1.0,0
1763,899,3,133,135,6711.215983072917,690.4033048775842,1.8027756377319946,1.0,0
1764,1107,3,169,171,6693.976725260417,240.66649034973352,2.270477045911506,1.0,0
1765,1412,2,227,228,6689.484619140625,651.3506519026256,1.3509256086106416,1.0,0
1766,1261,1,195,195,6686.994140625,,,1.0,0
1767,772,1,123,123,6683.80615234375,,,1.0,0
1768,373,3,57,59,6667.820638020833,712.8392709298656,2.1883415864893725,1.0,0
1769,1110,1,170,170,6666.85400390625,,,1.0,0
1770,2167,2,358,359,6659.16796875,788.8204275194859,1.8027756377319946,1.0,0
1771,606,1,91,91,6658.41796875,,,1.0,0
1772,1122,1,173,173,6647.65966796875,,,1.0,0
1773,397,2,61,62,6642.75732421875,59.03305821958668,1.4142135623730951,1.0,0
1774,1128,1,173,173,6637.37353515625,,,1.0,0
1775,1045,5,158,162,6636.63779296875,1151.2957319318866,2.0335284328781684,1.0,0
1776,880,1,131,131,6599.59130859375,,,1.0,0
1777,1547,1,251,251,6596.994140625,,,1.0,0
1778,1197,1,185,185,6585.3173828125,,,1.0,0
1779,1234,3,192,194,6578.269368489583,160.68501964149866,2.3353760029730433,1.0,0
1780,554,1,83,83,6571.12890625,,,1.0,0
1781,1090,1,166,166,6557.46728515625,,,1.0,0
1782,1808,1,298,298,6552.6748046875,,,1.0,0
1783,928,1,138,138,6529.21484375,,,1.0,0
1784,485,1,69,69,6527.96484375,,,1.0,0
1785,1784,2,292,293,6520.395751953125,171.65258800191543,2.23606797749979,1.0,0
1786,1964,3,324,326,6519.812174479167,490.9699645230646,1.8027756377319946,1.0,0
1787,1111,1,170,170,6516.10400390625,,,1.0,0
1788,770,2,123,124,6515.076416015625,487.3412391034088,1.7029386365926527,1.0,0
1789,2107,3,347,349,6498.35888671875,830.8216223246411,1.8027756377319946,1.0,0
1790,2151,2,356,357,6492.92431640625,373.70386225519235,1.350925608610635,1.0,0
1791,1268,1,197,197,6472.8486328125,,,1.0,0
1792,484,2,69,70,6460.6767578125,444.3296046960288,1.4142135623730951,1.0,0
1793,981,2,147,148,6455.619873046875,772.2873180384713,1.9235384061671263,1.0,0
1794,641,1,97,97,6454.716796875,,,1.0,0
1795,509,1,74,74,6451.5166015625,,,1.0,0
1796,151,1,18,18,6432.4560546875,,,1.0,0
1797,1758,3,288,290,6429.147135416667,637.3873427657865,2.1513878188659974,1.0,0
1798,892,1,133,133,6412.6943359375,,,1.0,0
1799,1302,2,203,204,6412.56396484375,593.2605178136154,2.1505813167606567,1.0,0
1800,1391,14,222,235,6407.652762276785,495.8854343915807,2.2740887166122894,1.0,0
1801,559,4,84,87,6396.4610595703125,292.93925147916235,1.6775049961966204,1.0,0
1802,379,1,58,58,6385.46044921875,,,1.0,0
1803,857,1,129,129,6383.3251953125,,,1.0,0
1804,1186,1,183,183,6381.9375,,,1.0,0
1805,905,1,134,134,6378.4638671875,,,1.0,0
1806,604,1,91,91,6358.4404296875,,,1.0,0
1807,1324,3,207,209,6352.58935546875,210.83949382065626,2.2895714401358975,1.0,0
1808,1244,3,193,195,6347.973795572917,154.70699632282492,1.9293897072099584,1.0,0
1809,115,3,12,15,6344.491373697917,101.02778233505184,2.121320343559643,0.75,1
1810,749,1,119,119,6341.3779296875,,,1.0,0
1811,589,50,89,138,6316.754111328125,606.362963377989,1.6404178852821372,1.0,0
1812,1032,1,156,156,6307.60546875,,,1.0,0
1813,1280,1,199,199,6307.41748046875,,,1.0,0
1814,352,1,54,54,6299.763671875,,,1.0,0
1815,661,1,100,100,6295.56103515625,,,1.0,0
1816,472,1,67,67,6285.32421875,,,1.0,0
1817,470,1,67,67,6282.60009765625,,,1.0,0
1818,973,4,145,148,6258.86181640625,633.2331050685274,2.2857961070198107,1.0,0
1819,358,1,55,55,6218.3955078125,,,1.0,0
1820,1055,1,160,160,6202.35302734375,,,1.0,0
1821,1223,2,189,190,6201.93408203125,771.5688174468457,1.8027756377319946,1.0,0
1822,1655,1,270,270,6197.017578125,,,1.0,0
1823,739,9,116,124,6193.280164930556,554.229988053293,2.1641215828809135,1.0,0
1824,1180,1,182,182,6160.79638671875,,,1.0,0
1825,1355,145,215,359,6135.261880387931,868.5178346303439,1.6266779589884701,1.0,0
1826,1074,1,163,163,6133.1787109375,,,1.0,0
1827,1857,2,307,308,6126.0732421875,469.7785434790845,1.999999999999909,1.0,0
1828,1081,1,164,164,6100.0908203125,,,1.0,0
1829,778,1,124,124,6098.59033203125,,,1.0,0
1830,1226,2,190,191,6071.12060546875,115.58226576346242,2.23606797749979,1.0,0
1831,1210,2,187,188,6069.436767578125,37.21045855899306,2.109502310972849,1.0,0
